
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,1.1818181818181819,0.8181818181818182,1.6363636363636365,1.5454545454545454,1.0909090909090908,1.0909090909090908,1.4545454545454546,1.6363636363636365,2.090909090909091,1.6363636363636365,2.1818181818181817,1.6363636363636365,1.5454545454545454,1.0909090909090908,1.3409090909090908
ATL,1,0,1,1,0,1,0,1,1,1,1,0,0,0.5,1,1
ATL,0.5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
ATL,1,0.5,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1
ATL,0.5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
ATL,1,1,0,0,0,1,0,1,1,1,1,0,1,0.5,0,0
ATL,0.5,0,0,1,0,0.5,0,0,1,0,0,0,1,0.5,0,0
ATL,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ATL,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
ATL,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,1.5454545454545454,1.1818181818181819,2.1818181818181817,2.0,1.4545454545454546,1.4545454545454546,1.8181818181818181,2.1818181818181817,2.727272727272727,2.1818181818181817,2.909090909090909,2.1818181818181817,2.0,1.4545454545454546,1.7045454545454546
ATL,1,0,1,1,0,1,0,1,1,1,1,0,0,0.5,1,1
ATL,0.5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
ATL,1,0.5,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1
ATL,0.5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
ATL,1,1,0,0,0,1,0,1,1,1,1,0,1,0.5,0,0
ATL,0.5,0,0,1,0,0.5,0,0,1,0,0,0,1,0.5,0,0
ATL,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ATL,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
ATL,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,1.9090909090909092,1.5454545454545454,2.727272727272727,2.3636363636363638,1.8181818181818181,1.8181818181818181,2.1818181818181817,2.727272727272727,3.272727272727273,2.727272727272727,3.5454545454545454,2.727272727272727,2.3636363636363638,1.8181818181818181,2.0681818181818183
ATL,1,0,1,1,0,1,0,1,1,1,1,0,0,0.5,1,1
ATL,0.5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
ATL,1,0.5,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1
ATL,0.5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
ATL,1,1,0,0,0,1,0,1,1,1,1,0,1,0.5,0,0
ATL,0.5,0,0,1,0,0.5,0,0,1,0,0,0,1,0.5,0,0
ATL,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ATL,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
ATL,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,2.272727272727273,1.9090909090909092,3.1818181818181817,2.727272727272727,2.1818181818181817,2.1818181818181817,2.5454545454545454,3.1818181818181817,3.8181818181818183,3.1818181818181817,4.181818181818182,3.1818181818181817,2.727272727272727,2.1818181818181817,2.4318181818181817
ATL,1,0,1,1,0,1,0,1,1,1,1,0,0,0.5,1,1
ATL,0.5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
ATL,1,0.5,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1
ATL,0.5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
ATL,1,1,0,0,0,1,0,1,1,1,1,0,1,0.5,0,0
ATL,0.5,0,0,1,0,0.5,0,0,1,0,0,0,1,0.5,0,0
ATL,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ATL,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
ATL,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,2.5454545454545454,2.272727272727273,3.727272727272727,3.090909090909091,2.5454545454545454,2.5454545454545454,2.8181818181818183,3.727272727272727,4.454545454545454,3.727272727272727,4.909090909090909,3.727272727272727,3.090909090909091,2.5454545454545454,2.7954545454545454
ATL,1,0,1,1,0,1,0,1,1,1,1,0,0,0.5,1,1
ATL,0.5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
ATL,1,0.5,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1
ATL,0.5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
ATL,1,1,0,0,0,1,0,1,1,1,1,0,1,0.5,0,0
ATL,0.5,0,0,1,0,0.5,0,0,1,0,0,0,1,0.5,0,0
ATL,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
ATL,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
ATL,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
ATL,1,0.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ATL,0.5,1,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1
0.0,2.8181818181818183,2.5454545454545454,4.181818181818182,3.4545454545454546,2.8181818181818183,2.8181818181818183,3.090909090909091,4.181818181818182,5.0,4.181818181818182,5.545454545454546,4.181818181818182,3.4545454545454546,2.8181818181818183,3.1136363636363638
