
DEN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DEN,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0
DEN,1,0,1,0.5,1,1,1,1,1,1,0,1,1,1,1,0
DEN,0.5,0,0,1,0,0.5,0,0,0,0,0,0,1,0.5,0,0
0.0,3.5454545454545454,1.8181818181818181,3.5454545454545454,0.0,3.5454545454545454,1.8181818181818181,3.5454545454545454,3.5454545454545454,2.6363636363636362,0.0,2.6363636363636362,3.5454545454545454,3.5454545454545454,1.8181818181818181,2.159090909090909
DEN,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1
DEN,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,1,1
DEN,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
DEN,1,0,1,0,1,0.5,1,1,0.5,0,0,1,1,0,1,1
DEN,0,0,0,1,1,1,0.5,1,1,1,1,0,0,1,0,0
DEN,0,0,0.5,0,0,0.5,1,1,0,1,0,0,1,1,1,0
DEN,0,0.5,1,0,1,1,1,1,1,0,0,1,1,1,1,0
DEN,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DEN,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0
DEN,1,0,1,0.5,1,1,1,1,1,1,0,1,1,1,1,0
DEN,0.5,0,0,1,0,0.5,0,0,0,0,0,0,1,0.5,0,0
0.0,3.8181818181818183,2.0,3.8181818181818183,0.0,3.8181818181818183,2.0,3.8181818181818183,3.8181818181818183,2.8181818181818183,0.0,2.8181818181818183,3.8181818181818183,3.8181818181818183,2.0,2.340909090909091
